CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,A_SUBMITTED-COMPLETE,2011-10-01 07:38:44.546,0.0,0.0
1,,,,
1,A_PREACCEPTED-COMPLETE,2011-10-01 07:39:37.906,53.36,4.974248846940965e-05
1,,,,
1,W_Completeren aanvraag-START,2011-10-01 18:36:46.437,39481.891,0.03680523815251103
1,,,,
1,O_SELECTED-COMPLETE,2011-10-01 18:45:09.243,39984.697,0.03727395669931294
1,,,,
1,O_CREATED-COMPLETE,2011-10-01 18:45:11.197,39986.651,0.03727577822896941
1,,,,
1,W_Nabellen offertes-SCHEDULE,2011-10-01 18:45:11.554,39987.008,0.037276111026352914
1,,,,
1,W_Nabellen offertes-START,2011-10-01 19:15:41.290,41816.744,0.038981801091608974
1,,,,
1,W_Nabellen offertes-START,2011-10-08 23:26:57.720,661693.174,0.616834053185571
1,,,,
1,W_Nabellen offertes-START,2011-10-10 18:32:22.495,816817.949,0.7614422303174538
1,,,,
1,W_Valideren aanvraag-SCHEDULE,2011-10-10 18:33:04.560,816860.014,0.7614814435441679
1,,,,
1,W_Valideren aanvraag-START,2011-10-13 17:05:26.925,1070802.379,0.998207927106895
1,,,,
1,A_APPROVED-COMPLETE,2011-10-13 17:37:29.226,1072724.68,0.9999999067794443
1,,,,
1,A_ACTIVATED-COMPLETE,2011-10-13 17:37:29.226,1072724.68,0.9999999067794443
1,,,,
2,A_SUBMITTED-COMPLETE,2011-10-01 15:08:58.256,27013.71,0.0
2,,,,
2,A_PREACCEPTED-COMPLETE,2011-10-01 15:09:56.648,27072.102,7.301587710065379e-05
2,,,,
2,W_Completeren aanvraag-START,2011-10-01 18:37:32.393,39527.847,0.015648217036798657
2,,,,
2,W_Completeren aanvraag-START,2011-10-01 21:27:57.775,49753.229,0.028434476034936065
2,,,,
2,A_FINALIZED-COMPLETE,2011-10-01 21:35:46.016,50221.47,0.029019984791435027
2,,,,
2,O_CREATED-COMPLETE,2011-10-01 21:35:47.488,50222.942,0.02902182544376912
2,,,,
2,W_Nabellen offertes-SCHEDULE,2011-10-01 21:35:47.682,50223.136,0.02902206802974249
2,,,,
2,W_Nabellen offertes-START,2011-10-01 21:36:13.443,50248.897,0.02905428069603222
2,,,,
2,W_Nabellen offertes-START,2011-10-03 23:54:43.257,231358.711,0.25552180913736505
2,,,,
2,O_CANCELLED-COMPLETE,2011-10-03 23:56:17.731,231453.185,0.2556399435046278
2,,,,
2,O_SENT-COMPLETE,2011-10-03 23:56:19.645,231455.099,0.2556423368528394
2,,,,
2,W_Nabellen offertes-COMPLETE,2011-10-03 23:56:21.195,231456.649,0.25564427503974013
2,,,,
2,W_Nabellen offertes-COMPLETE,2011-10-03 23:57:16.563,231512.017,0.2557135095767196
2,,,,
2,O_SENT_BACK-COMPLETE,2011-10-10 17:14:43.775,812159.229,0.9817798452088164
2,,,,
2,W_Nabellen offertes-COMPLETE,2011-10-10 17:14:45.514,812160.968,0.9817820197294747
2,,,,
2,W_Valideren aanvraag-COMPLETE,2011-10-10 18:30:54.893,816730.347,0.9874957684534489
2,,,,
2,W_Valideren aanvraag-COMPLETE,2011-10-10 21:14:13.394,826528.848,0.9997482370242572
2,,,,
2,O_ACCEPTED-COMPLETE,2011-10-10 21:17:26.306,826721.76,0.9999894625154759
2,,,,
