CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,,,,
1,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 07:38:44.880,0.334,0.0
1,,,,
1,W_Completeren aanvraag-SCHEDULE,2011-10-01 07:39:38.875,54.329,5.033408867994446e-05
1,,,,
1,A_ACCEPTED-COMPLETE,2011-10-01 18:42:43.308,39838.762,0.037137345454608436
1,,,,
1,A_FINALIZED-COMPLETE,2011-10-01 18:45:09.243,39984.697,0.03727338592560589
1,,,,
1,O_SENT-COMPLETE,2011-10-01 18:45:11.380,39986.834,0.03727537803501434
1,,,,
1,W_Completeren aanvraag-COMPLETE,2011-10-01 18:45:13.917,39989.371,0.03727774302405001
1,,,,
1,W_Nabellen offertes-COMPLETE,2011-10-01 19:17:08.924,41904.378,0.03906291076477997
1,,,,
1,W_Nabellen offertes-COMPLETE,2011-10-08 23:32:00.886,661996.34,0.617112059853191
1,,,,
1,O_SENT_BACK-COMPLETE,2011-10-10 18:33:03.668,816859.122,0.7614750009108983
1,,,,
1,W_Nabellen offertes-COMPLETE,2011-10-10 18:33:05.791,816861.245,0.7614769799695198
1,,,,
1,A_REGISTERED-COMPLETE,2011-10-13 17:37:29.226,1072724.68,0.9999926356273622
1,,,,
1,O_ACCEPTED-COMPLETE,2011-10-13 17:37:29.226,1072724.68,0.9999926356273622
1,,,,
1,W_Valideren aanvraag-COMPLETE,2011-10-13 17:37:37.026,1072732.48,0.9999999067800931
2,,,,
2,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 15:09:02.195,27017.649,0.0
2,,,,
2,W_Completeren aanvraag-SCHEDULE,2011-10-01 15:09:59.578,27075.032,7.175528043861045e-05
2,,,,
2,W_Completeren aanvraag-COMPLETE,2011-10-01 18:43:13.178,39868.632,0.016069670269537102
2,,,,
2,A_ACCEPTED-COMPLETE,2011-10-01 21:33:54.614,50110.068,0.028876200291914927
2,,,,
2,O_SELECTED-COMPLETE,2011-10-01 21:35:46.016,50221.47,0.029015504297481426
2,,,,
2,O_SENT-COMPLETE,2011-10-01 21:35:47.583,50223.037,0.02901746377196772
2,,,,
2,W_Completeren aanvraag-COMPLETE,2011-10-01 21:35:48.791,50224.245,0.029018974330474078
2,,,,
2,W_Nabellen offertes-COMPLETE,2011-10-01 21:36:25.794,50261.248,0.02906524518842974
2,,,,
2,O_SELECTED-COMPLETE,2011-10-03 23:56:17.731,231453.185,0.25563893866298654
2,,,,
2,O_CREATED-COMPLETE,2011-10-03 23:56:19.613,231455.067,0.25564129203310987
2,,,,
2,W_Nabellen offertes-SCHEDULE,2011-10-03 23:56:19.941,231455.395,0.25564170218475724
2,,,,
2,W_Nabellen offertes-START,2011-10-03 23:56:34.792,231470.246,0.25566027280096404
2,,,,
2,W_Nabellen offertes-START,2011-10-10 17:13:44.827,812100.281,0.9817162648631891
2,,,,
2,W_Valideren aanvraag-SCHEDULE,2011-10-10 17:14:44.052,812159.506,0.9817903234952575
2,,,,
2,W_Valideren aanvraag-START,2011-10-10 18:12:36.612,815632.066,0.9861326289975824
2,,,,
2,W_Valideren aanvraag-START,2011-10-10 21:11:42.124,826377.578,0.9995694870743034
2,,,,
2,W_Valideren aanvraag-START,2011-10-10 21:14:52.842,826568.296,0.9998079727508049
2,,,,
2,A_APPROVED-COMPLETE,2011-10-10 21:17:26.307,826721.761,0.9999998749537661
2,,,,
2,A_ACTIVATED-COMPLETE,2011-10-10 21:17:26.307,826721.761,0.9999998749537661
2,,,,
3,,,,
3,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 15:10:30.591,27106.045,0.0
3,,,,
3,W_Completeren aanvraag-SCHEDULE,2011-10-01 15:11:13.390,27148.844,1.441203399605859e-05
3,,,,
3,W_Completeren aanvraag-COMPLETE,2011-10-01 18:35:59.637,39435.091,0.004151653779082665
3,,,,
3,W_Completeren aanvraag-COMPLETE,2011-10-03 18:21:22.417,211357.871,0.062044523940926286
3,,,,
3,W_Completeren aanvraag-COMPLETE,2011-10-03 20:32:43.313,219238.767,0.06469831821348862
3,,,,
3,A_ACCEPTED-COMPLETE,2011-10-03 20:34:25.421,219340.875,0.0647327018198175
3,,,,
3,O_SELECTED-COMPLETE,2011-10-03 20:40:14.632,219690.086,0.06485029430571196
3,,,,
3,O_SENT-COMPLETE,2011-10-03 20:40:15.651,219691.105,0.06485063744136096
3,,,,
3,W_Completeren aanvraag-COMPLETE,2011-10-03 20:40:17.062,219692.516,0.06485111257816249
3,,,,
3,O_SELECTED-COMPLETE,2011-10-03 20:44:17.619,219933.073,0.06493211717317614
3,,,,
3,O_CREATED-COMPLETE,2011-10-03 20:44:19.671,219935.125,0.06493280815880105
3,,,,
3,W_Nabellen offertes-SCHEDULE,2011-10-03 20:44:19.954,219935.408,0.06493290345555146
3,,,,
3,W_Nabellen offertes-START,2011-10-10 23:46:59.853,835695.307,0.27228243493518983
3,,,,
3,W_Nabellen offertes-START,2011-10-11 02:29:54.155,845469.609,0.2755738102643268
3,,,,
3,W_Nabellen offertes-START,2011-10-15 01:15:44.625,1186620.079,0.390452012358092
3,,,,
3,W_Nabellen offertes-START,2011-10-18 02:41:28.395,1450963.849,0.4794665080212162
3,,,,
3,O_CANCELLED-COMPLETE,2011-10-18 02:43:53.587,1451109.041,0.4795153996317668
3,,,,
3,O_SENT-COMPLETE,2011-10-18 02:43:55.387,1451110.841,0.479516005759508
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-10-18 02:43:57.774,1451113.228,0.4795168095522402
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-10-25 17:50:48.186,2110323.64,0.7014977639740536
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-10-27 01:50:22.004,2225497.458,0.7402811229420613
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-10-29 19:41:29.569,2462565.023,0.8201106938699477
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-11-01 22:55:35.020,2733410.474,0.9113145502098055
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-11-02 01:21:02.356,2742137.81,0.914253372685261
3,,,,
3,O_SENT_BACK-COMPLETE,2011-11-02 17:15:16.203,2799391.657,0.9335328976594213
3,,,,
3,W_Nabellen offertes-COMPLETE,2011-11-02 17:15:18.683,2799394.137,0.9335337327687535
3,,,,
3,O_ACCEPTED-COMPLETE,2011-11-05 00:04:52.611,2996768.065,0.999996962289804
3,,,,
3,A_REGISTERED-COMPLETE,2011-11-05 00:04:52.612,2996768.066,0.9999969626265416
3,,,,
3,W_Valideren aanvraag-COMPLETE,2011-11-05 00:05:01.532,2996776.986,0.9999999663262366
3,,,,
4,,,,
4,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 15:11:09.035,27144.489,0.0
4,,,,
5,,,,
5,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 15:15:40.102,27415.556,0.0
5,,,,
6,,,,
6,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 16:45:25.981,32801.435,0.0
6,,,,
6,W_Completeren aanvraag-SCHEDULE,2011-10-01 16:46:18.674,32854.128,0.004463546405491019
6,,,,
6,W_Completeren aanvraag-COMPLETE,2011-10-01 18:40:24.141,39699.595,0.5843329715996878
6,,,,
6,A_CANCELLED-COMPLETE,2011-10-01 20:02:11.068,44606.522,0.9999915291473146
6,,,,
7,,,,
7,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 16:45:37.363,32812.817,0.0
7,,,,
7,W_Afhandelen leads-START,2011-10-01 17:15:43.883,34619.337,0.09575901203449243
7,,,,
7,W_Completeren aanvraag-SCHEDULE,2011-10-01 17:16:48.991,34684.445,0.09921022085340489
7,,,,
7,W_Completeren aanvraag-START,2011-10-01 18:49:28.183,40243.637,0.3938887927098223
7,,,,
7,W_Completeren aanvraag-START,2011-10-01 18:50:21.451,40296.905,0.39671239336359476
7,,,,
7,W_Completeren aanvraag-START,2011-10-01 21:50:26.172,51101.626,0.9694430624225228
7,,,,
7,W_Completeren aanvraag-COMPLETE,2011-10-01 22:00:02.537,51677.991,0.9999946992553621
8,,,,
8,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 16:57:43.182,33538.636,0.0
8,,,,
8,W_Completeren aanvraag-SCHEDULE,2011-10-01 16:58:27.403,33582.857,1.6503789018378564e-05
8,,,,
8,W_Completeren aanvraag-COMPLETE,2011-10-01 17:27:07.853,35303.307,0.0006585956416826363
8,,,,
8,W_Completeren aanvraag-COMPLETE,2011-10-01 18:43:02.623,39858.077,0.0023584885230564533
8,,,,
8,W_Completeren aanvraag-COMPLETE,2011-10-11 00:43:13.290,839068.744,0.3006331595934555
8,,,,
8,A_CANCELLED-COMPLETE,2011-11-01 17:15:08.387,2712983.841,0.9999999626788425
9,,,,
9,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 16:58:30.678,33586.132,0.0
9,,,,
9,W_Afhandelen leads-START,2011-10-01 17:08:36.700,34192.154,0.003191857271476369
9,,,,
9,W_Completeren aanvraag-SCHEDULE,2011-10-01 17:10:24.780,34300.234,0.003761103823418618
9,,,,
9,W_Completeren aanvraag-START,2011-10-01 19:59:13.844,44429.298,0.057109870999609076
9,,,,
9,W_Completeren aanvraag-START,2011-10-03 18:16:05.035,211040.489,0.934634352788528
9,,,,
9,W_Completeren aanvraag-START,2011-10-03 21:39:34.962,223250.416,0.998942817298307
9,,,,
9,W_Completeren aanvraag-COMPLETE,2011-10-03 21:42:55.584,223451.038,0.99999947331
10,,,,
10,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 16:59:10.789,33626.243,0.0
10,,,,
10,W_Completeren aanvraag-SCHEDULE,2011-10-01 16:59:43.080,33658.534,3.1025846849843555e-05
10,,,,
10,W_Completeren aanvraag-COMPLETE,2011-10-01 18:46:06.342,40041.796,0.006164193268559975
10,,,,
10,A_ACCEPTED-COMPLETE,2011-10-01 19:24:32.787,42348.241,0.008380272341292102
10,,,,
10,A_FINALIZED-COMPLETE,2011-10-01 19:30:20.556,42696.01,0.008714415840506251
10,,,,
10,O_SENT-COMPLETE,2011-10-01 19:30:21.806,42697.26,0.008715616865824833
10,,,,
10,W_Completeren aanvraag-COMPLETE,2011-10-01 19:30:24.155,42699.609,0.008717873832603504
10,,,,
10,W_Nabellen offertes-COMPLETE,2011-10-08 23:38:17.372,662372.826,0.6041124521235637
10,,,,
10,O_SENT_BACK-COMPLETE,2011-10-10 19:54:03.401,821718.855,0.7572153443190709
10,,,,
10,W_Nabellen offertes-COMPLETE,2011-10-10 19:54:04.785,821720.239,0.7572166740943036
10,,,,
10,A_DECLINED-COMPLETE,2011-10-13 18:05:24.620,1074400.074,0.9999965775582521
10,,,,
10,W_Valideren aanvraag-COMPLETE,2011-10-13 18:05:28.082,1074403.536,0.9999999039179746
11,,,,
11,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 17:37:39.657,35935.111,0.0
11,,,,
11,W_Completeren aanvraag-SCHEDULE,2011-10-01 17:38:21.403,35976.857,1.8623190372971017e-05
11,,,,
11,A_ACCEPTED-COMPLETE,2011-10-01 17:42:21.977,36217.431,0.00012594497930571452
11,,,,
11,O_SELECTED-COMPLETE,2011-10-01 17:44:40.725,36356.179,0.0001878414584382919
11,,,,
11,O_SENT-COMPLETE,2011-10-01 17:44:42.734,36358.188,0.00018873768776467992
11,,,,
11,W_Completeren aanvraag-COMPLETE,2011-10-01 17:44:43.954,36359.408,0.00018928193852535264
11,,,,
11,W_Nabellen offertes-COMPLETE,2011-10-01 17:44:58.974,36374.428,0.0001959824683821514
11,,,,
11,O_SELECTED-COMPLETE,2011-10-01 17:46:52.915,36488.369,0.00024681236667866704
11,,,,
11,O_CREATED-COMPLETE,2011-10-01 17:46:54.210,36489.664,0.00024739007547790436
11,,,,
11,W_Nabellen offertes-SCHEDULE,2011-10-01 17:46:54.333,36489.787,0.0002474449466611523
11,,,,
11,W_Nabellen offertes-START,2011-10-01 17:47:14.211,36509.665,0.0002563126652026638
11,,,,
11,W_Nabellen offertes-START,2011-10-01 17:50:29.475,36704.929,0.000343421337769788
11,,,,
11,W_Nabellen offertes-START,2011-10-08 23:29:16.320,661831.774,0.27921699585240456
11,,,,
11,W_Nabellen offertes-START,2011-10-10 17:54:21.749,814537.203,0.34733998428848867
11,,,,
11,W_Valideren aanvraag-SCHEDULE,2011-10-10 17:55:05.278,814580.732,0.34735940288796513
11,,,,
11,W_Valideren aanvraag-START,2011-10-13 19:09:25.043,1078240.497,0.46497991736329314
11,,,,
11,W_Valideren aanvraag-COMPLETE,2011-10-13 19:36:12.529,1079847.983,0.4656970284110553
11,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,2011-10-13 20:05:42.290,1081617.744,0.46648653150159464
11,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,2011-10-13 20:53:16.314,1084471.768,0.4677597321023952
11,,,,
