CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,,,,
1,,,,
1,,,,
1,,,,
1,W_Completeren aanvraag-START,2011-10-01 18:36:46.437,39481.891,0.0
1,A_ACCEPTED-COMPLETE,2011-10-01 18:42:43.308,39838.762,0.00034538665572571346
1,,,,
1,,,,
1,,,,
1,O_SENT-COMPLETE,2011-10-01 18:45:11.380,39986.834,0.0004886936010550286
1,W_Nabellen offertes-SCHEDULE,2011-10-01 18:45:11.554,39987.008,0.0004888620016202074
1,,,,
1,W_Nabellen offertes-START,2011-10-01 19:15:41.290,41816.744,0.0022597158897224756
1,,,,
1,W_Nabellen offertes-START,2011-10-08 23:26:57.720,661693.174,0.6021881133243552
1,,,,
1,W_Nabellen offertes-START,2011-10-10 18:32:22.495,816817.949,0.7523208707001404
1,,,,
1,,,,
1,W_Nabellen offertes-COMPLETE,2011-10-10 18:33:05.791,816861.245,0.7523627734062901
1,,,,
1,,,,
1,,,,
1,,,,
1,,,,
1,W_Valideren aanvraag-COMPLETE,2011-10-13 17:37:37.026,1072732.48,0.999999903218066
2,A_SUBMITTED-COMPLETE,2011-10-01 15:08:58.256,27013.71,0.0
2,A_PARTLYSUBMITTED-COMPLETE,2011-10-01 15:09:02.195,27017.649,4.925495614118907e-06
2,,,,
2,,,,
2,W_Completeren aanvraag-START,2011-10-01 18:37:32.393,39527.847,0.015648217036798657
2,,,,
2,,,,
2,A_ACCEPTED-COMPLETE,2011-10-01 21:33:54.614,50110.068,0.02888068292233023
2,A_FINALIZED-COMPLETE,2011-10-01 21:35:46.016,50221.47,0.029019984791435027
2,O_SELECTED-COMPLETE,2011-10-01 21:35:46.016,50221.47,0.029019984791435027
2,O_CREATED-COMPLETE,2011-10-01 21:35:47.488,50222.942,0.02902182544376912
2,,,,
2,,,,
2,W_Completeren aanvraag-COMPLETE,2011-10-01 21:35:48.791,50224.245,0.029023454771208875
2,,,,
2,W_Nabellen offertes-COMPLETE,2011-10-01 21:36:25.794,50261.248,0.029069724919522946
2,W_Nabellen offertes-START,2011-10-03 23:54:43.257,231358.711,0.25552180913736505
2,O_SELECTED-COMPLETE,2011-10-03 23:56:17.731,231453.185,0.2556399435046278
2,,,,
2,O_CREATED-COMPLETE,2011-10-03 23:56:19.613,231455.067,0.25564229683865825
2,,,,
2,,,,
2,,,,
2,,,,
2,W_Nabellen offertes-COMPLETE,2011-10-03 23:57:16.563,231512.017,0.2557135095767196
2,W_Nabellen offertes-START,2011-10-10 17:13:44.827,812100.281,0.9817061340853177
2,O_SENT_BACK-COMPLETE,2011-10-10 17:14:43.775,812159.229,0.9817798452088164
2,W_Valideren aanvraag-SCHEDULE,2011-10-10 17:14:44.052,812159.506,0.9817801915815723
2,,,,
2,W_Valideren aanvraag-START,2011-10-10 18:12:36.612,815632.066,0.9861224304873237
2,,,,
2,W_Valideren aanvraag-START,2011-10-10 21:11:42.124,826377.578,0.99955908248718
2,,,,
2,W_Valideren aanvraag-START,2011-10-10 21:14:52.842,826568.296,0.9997975645061018
