CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,,,,
1,Letter,2018-01-05 00:00:00,210013.0,0.0
1,,,,
1,StockEntry,2018-01-17 00:00:00,1246813.0,0.9742171660484941
1,,,,
1,NoteWorkshop,2018-01-17 07:37:19,1274252.0,0.9999999060361529
1,,,,
2,,,,
2,NoteHotline,2018-01-02 15:44:41,7494.0,0.0
2,,,,
2,DeviceReceived,2018-01-08 13:17:55,517088.0,0.37400623150450985
2,,,,
2,StockEntry,2018-01-18 00:00:00,1333213.0,0.972984703948491
2,,,,
2,NoteWorkshop,2018-01-18 10:13:29,1370022.0,0.9999999266070182
2,,,,
3,,,,
3,Letter,2018-01-19 00:00:00,1419613.0,0.0
3,,,,
3,NoteWorkshop,2018-01-24 09:19:36,1885189.0,0.8298799267971098
3,,,,
3,Completed,2018-01-25 11:50:16,1980629.0,0.9999998217519961
4,,,,
4,NoteHotline,2018-06-13 13:30:54,13996267.0,0.0
4,,,,
4,InDelivery,2018-06-27 00:00:00,15157213.0,0.9657993784155511
4,,,,
4,Completed,2018-06-27 11:25:11,15198324.0,0.9999999168092762
5,,,,
5,Letter,2018-06-19 00:00:00,14466013.0,0.0
5,,,,
5,NoteHotline,2018-06-19 10:18:13,14503106.0,0.18410437660470294
5,,,,
5,InDelivery,2018-06-21 00:00:00,14638813.0,0.8576614530313716
5,,,,
5,Completed,2018-06-21 07:57:58,14667491.0,0.9999995036681406
6,,,,
6,Letter,2018-06-20 00:00:00,14552413.0,0.0
6,,,,
6,InDelivery,2018-06-26 00:00:00,15070813.0,0.9252614033024193
6,,,,
6,Approved,2018-06-26 11:02:54,15110587.0,0.9962516561090367
6,,,,
6,Completed,2018-06-26 11:37:54,15112687.0,0.999999821515933
7,,,,
7,NoteHotline,2018-06-13 16:13:50,14006043.0,0.0
7,,,,
7,NoteWorkshop,2018-06-18 09:53:04,14415197.0,0.12884455043579515
7,,,,
7,Completed,2018-07-20 10:19:53,17181606.0,0.999999968509522
8,,,,
8,NoteHotline,2018-06-13 17:04:36,14009089.0,0.0
8,,,,
8,StockEntry,2018-07-02 00:00:00,15589213.0,0.9710233125016016
8,,,,
8,NoteWorkshop,2018-07-02 13:05:53,15636366.0,0.9999999385476511
