CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Creation,2018-01-02 13:39:47,0.0,0.0
1,Letter,2018-01-05 00:00:00,210013.0,0.16390809508360005
1,DeviceReceived,2018-01-05 16:45:34,270347.0,0.2109967563034956
1,StockEntry,2018-01-17 00:00:00,1246813.0,0.973095683388498
1,InDelivery,2018-01-17 00:00:00,1246813.0,0.973095683388498
1,NoteWorkshop,2018-01-17 07:37:19,1274252.0,0.9945109015940323
1,Completed,2018-01-17 09:34:32,1281285.0,0.9999999219533575
2,Creation,2018-01-02 15:43:48,7441.0,0.0
2,NoteHotline,2018-01-02 15:44:41,7494.0,3.889516878705269e-05
2,Letter,2018-01-08 00:00:00,469213.0,0.3388811298327339
2,DeviceReceived,2018-01-08 13:17:55,517088.0,0.3740152091851895
2,StatusRequest,2018-01-17 14:02:45,1297378.0,0.9466474969747998
2,StockEntry,2018-01-18 00:00:00,1333213.0,0.9729457681726117
2,InDelivery,2018-01-18 00:00:00,1333213.0,0.9729457681726117
2,NoteWorkshop,2018-01-18 10:13:29,1370022.0,0.9999588298307744
2,Completed,2018-01-18 10:14:25,1370078.0,0.9999999266128891
3,Creation,2018-01-16 12:16:52,1204625.0,0.0
3,Letter,2018-01-19 00:00:00,1419613.0,0.27704492798427227
3,DeviceReceived,2018-01-19 12:40:53,1465266.0,0.3358758027180527
3,NoteWorkshop,2018-01-24 09:19:36,1885189.0,0.8770108302262837
3,InDelivery,2018-01-25 00:00:00,1938013.0,0.9450826355170031
3,Completed,2018-01-25 11:50:16,1980629.0,0.9999998711347015
4,Creation,2018-06-13 13:28:01,13996094.0,0.0
4,NoteHotline,2018-06-13 13:30:54,13996267.0,0.00014389924191716708
4,DeviceReceived,2018-06-16 17:34:11,14270064.0,0.22788482837020965
4,InDelivery,2018-06-27 00:00:00,15157213.0,0.9658042998590701
4,NoteWorkshop,2018-06-27 11:10:14,15197427.0,0.9992538034108445
4,Completed,2018-06-27 11:25:11,15198324.0,0.9999999168212473
5,Creation,2018-06-13 14:02:16,13998149.0,0.0
5,Letter,2018-06-19 00:00:00,14466013.0,0.6989908448908264
5,DeviceReceived,2018-06-19 10:16:37,14503010.0,0.7542645233282055
5,NoteHotline,2018-06-19 10:18:13,14503106.0,0.7544079477445091
5,StockEntry,2018-06-21 00:00:00,14638813.0,0.9571547942375058
5,InDelivery,2018-06-21 00:00:00,14638813.0,0.9571547942375058
5,NoteWorkshop,2018-06-21 07:57:07,14667440.0,0.9999236563784051
5,Completed,2018-06-21 07:57:58,14667491.0,0.9999998505995664
6,Creation,2018-06-13 15:47:06,14004439.0,0.0
6,Letter,2018-06-20 00:00:00,14552413.0,0.49445065594969206
6,DeviceReceived,2018-06-20 13:31:57,14601130.0,0.5384092244326879
6,InDelivery,2018-06-26 00:00:00,15070813.0,0.9622159514642975
6,Transmission,2018-06-26 08:42:17,15102150.0,0.990492110927147
6,Approved,2018-06-26 11:02:54,15110587.0,0.9981050272046484
6,NoteHotline,2018-06-26 11:03:10,15110603.0,0.9981194644051272
6,Completed,2018-06-26 11:37:54,15112687.0,0.999999909767497
7,Creation,2018-06-13 15:58:27,14005120.0,0.0
7,NoteHotline,2018-06-13 16:13:50,14006043.0,0.00029057265511094163
7,DeviceReceived,2018-06-16 09:52:52,14242385.0,0.07469417228049573
7,NoteWorkshop,2018-06-18 09:53:04,14415197.0,0.12909768438778937
7,InDelivery,2018-07-20 00:00:00,17144413.0,0.9882911182894835
7,Completed,2018-07-20 10:19:53,17181606.0,0.9999999685186722
8,Creation,2018-06-13 16:50:25,14008238.0,0.0
8,NoteHotline,2018-06-13 17:04:36,14009089.0,0.0005217881502095032
8,DeviceReceived,2018-06-19 11:42:03,14508136.0,0.3065109902625502
8,StockEntry,2018-07-02 00:00:00,15589213.0,0.9693701771768146
8,InDelivery,2018-07-02 00:00:00,15589213.0,0.9693701771768146
8,NoteWorkshop,2018-07-02 13:05:53,15636366.0,0.9982819006160962
8,Completed,2018-07-02 13:52:35,15639168.0,0.9999999386852937
9,Creation,2018-06-13 08:48:11,13979304.0,0.0
9,NoteHotline,2018-06-13 09:43:37,13982630.0,0.006294996878052511
9,Letter,2018-06-19 00:00:00,14466013.0,0.9211760780276788
9,InDelivery,2018-06-19 00:00:00,14466013.0,0.9211760780276788
9,DeviceReceived,2018-06-19 10:48:00,14504893.0,0.994762812428966
9,NoteWorkshop,2018-06-19 11:29:08,14507361.0,0.9994339045200765
9,Completed,2018-06-19 11:34:07,14507660.0,0.9999998107337078
10,Creation,2018-01-16 12:32:01,1205534.0,0.0
10,DeviceReceived,2018-01-18 10:17:24,1370257.0,0.12569543479473488
10,Letter,2018-01-23 00:00:00,1765213.0,0.42707512157065153
10,Transmission,2018-01-30 13:49:35,2419788.0,0.926562680871803
10,InDelivery,2018-01-31 00:00:00,2456413.0,0.9545101763603333
10,Approved,2018-01-31 15:57:58,2513891.0,0.9983700028638075
10,NoteHotline,2018-01-31 15:58:15,2513908.0,0.9983829750801434
10,Completed,2018-01-31 16:33:34,2516027.0,0.999999923692845
11,Creation,2018-06-13 08:55:22,13979735.0,0.0
11,NoteHotline,2018-06-13 08:57:34,13979867.0,0.0002894437877140322
