CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Creation,2018-01-02 13:39:47,0.0,0.0
1,,,,
1,,,,
1,StockEntry,2018-01-17 00:00:00,1246813.0,0.973095683388498
1,,,,
1,,,,
1,Completed,2018-01-17 09:34:32,1281285.0,0.9999999219533575
2,Creation,2018-01-02 15:43:48,7441.0,0.0
2,,,,
2,,,,
2,DeviceReceived,2018-01-08 13:17:55,517088.0,0.3844152399948679
2,,,,
2,,,,
2,InDelivery,2018-01-18 00:00:00,1333213.0,0.9999999245722548
2,,,,
2,,,,
3,Creation,2018-01-16 12:16:52,1204625.0,0.0
3,,,,
3,,,,
3,NoteWorkshop,2018-01-24 09:19:36,1885189.0,0.9999998530630694
3,,,,
3,,,,
4,Creation,2018-06-13 13:28:01,13996094.0,0.0
4,,,,
4,,,,
4,InDelivery,2018-06-27 00:00:00,15157213.0,0.9999999138761906
4,,,,
4,,,,
5,Creation,2018-06-13 14:02:16,13998149.0,0.0
5,,,,
5,,,,
5,NoteHotline,2018-06-19 10:18:13,14503106.0,0.7544654336506194
5,,,,
5,,,,
5,NoteWorkshop,2018-06-21 07:57:07,14667440.0,0.9999998505881821
5,,,,
6,Creation,2018-06-13 15:47:06,14004439.0,0.0
6,,,,
6,,,,
6,InDelivery,2018-06-26 00:00:00,15070813.0,0.9640287548655755
6,,,,
6,,,,
6,NoteHotline,2018-06-26 11:03:10,15110603.0,0.9999999095975
6,,,,
7,Creation,2018-06-13 15:58:27,14005120.0,0.0
7,,,,
7,,,,
7,NoteWorkshop,2018-06-18 09:53:04,14415197.0,0.999999756143418
7,,,,
7,,,,
8,Creation,2018-06-13 16:50:25,14008238.0,0.0
8,,,,
8,,,,
8,StockEntry,2018-07-02 00:00:00,15589213.0,0.9693701771768146
8,,,,
8,,,,
8,Completed,2018-07-02 13:52:35,15639168.0,0.9999999386852937
9,Creation,2018-06-13 08:48:11,13979304.0,0.0
9,,,,
9,,,,
9,InDelivery,2018-06-19 00:00:00,14466013.0,0.9211760780276788
9,,,,
9,,,,
9,Completed,2018-06-19 11:34:07,14507660.0,0.9999998107337078
10,Creation,2018-01-16 12:32:01,1205534.0,0.0
10,,,,
10,,,,
10,Transmission,2018-01-30 13:49:35,2419788.0,0.9280633115559227
10,,,,
10,,,,
10,NoteHotline,2018-01-31 15:58:15,2513908.0,0.9999999235692605
10,,,,
11,Creation,2018-06-13 08:55:22,13979735.0,0.0
11,,,,
11,,,,
11,InDelivery,2018-06-18 00:00:00,14379613.0,0.87683487078418
11,,,,
11,,,,
11,Completed,2018-06-18 15:36:09,14435782.0,0.9999997807244033
12,Creation,2018-06-13 11:09:39,13987792.0,0.0
12,,,,
12,,,,
12,Transmission,2018-07-03 12:07:54,15719287.0,0.5731405787978551
12,,,,
12,,,,
12,NoteWorkshop,2018-07-04 13:30:36,15810649.0,0.6033822309886668
12,,,,
12,,,,
12,Completed,2018-07-18 10:20:44,17008857.0,0.9999999668990913
13,Creation,2018-06-13 11:57:03,13990636.0,0.0
13,,,,
13,,,,
