CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Activity A,1970-01-01 09:00:00,0.0,0.0
1,Activity D,,,
1,Activity C,1970-01-01 10:00:00,3600.0,0.24999826390094512
1,Activity B,1970-01-01 11:00:00,7200.0,0.49999652780189024
1,Activity E,1970-01-01 12:00:00,10800.0,0.7499947917028353
1,,1970-01-01 13:00:00,14400.0,0.9999930556037805
1,Activity F,,,
1,Activity J,,,
2,,,,
2,,,,
2,Activity D,1970-01-01 10:00:00,3600.0,0.0
2,Activity B,1970-01-01 11:00:00,7200.0,0.4999930556520048
2,,1970-01-01 12:00:00,10800.0,0.9999861113040096
2,Activity I,,,
2,,,,
2,Activity J,,,
3,,1970-01-01 09:00:00,0.0,0.0
3,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
3,,1970-01-01 10:00:00,3600.0,0.16666589506530063
3,Activity B,,,
3,,1970-01-01 12:00:00,10800.0,0.49999768519590193
3,Activity I,1970-01-01 13:00:00,14400.0,0.6666635802612025
3,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
3,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
4,Activity A,1970-01-01 09:00:00,0.0,0.0
4,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
4,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
4,,1970-01-01 11:00:00,7200.0,0.33333179013060127
4,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
4,,,,
4,,1970-01-01 14:00:00,18000.0,0.8333294753265031
4,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
5,Activity A,,,
5,,1970-01-01 10:00:00,3600.0,0.0
5,,1970-01-01 10:00:00,3600.0,0.0
5,,1970-01-01 11:00:00,7200.0,0.1999988888950617
5,,1970-01-01 12:00:00,10800.0,0.3999977777901234
5,Activity H,1970-01-01 13:00:00,14400.0,0.5999966666851851
5,,,,
5,Activity J,1970-01-01 15:00:00,21600.0,0.9999944444753085
6,Activity A,1970-01-01 09:00:00,0.0,0.0
6,,,,
6,,1970-01-01 10:00:00,3600.0,0.16666589506530063
6,Activity B,,,
6,Activity E,,,
6,Activity H,,,
6,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
6,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
7,,1970-01-01 09:00:00,0.0,0.0
7,Activity C,1970-01-01 10:00:00,3600.0,0.1999988888950617
7,,1970-01-01 10:00:00,3600.0,0.1999988888950617
7,,,,
7,Activity E,,,
7,Activity H,,,
7,,1970-01-01 14:00:00,18000.0,0.9999944444753085
7,Activity J,,,
8,Activity A,1970-01-01 09:00:00,0.0,0.0
8,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
8,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
8,,1970-01-01 11:00:00,7200.0,0.33333179013060127
8,,,,
8,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
8,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
8,,1970-01-01 15:00:00,21600.0,0.9999953703918039
9,Activity A,1970-01-01 09:00:00,0.0,0.0
9,,1970-01-01 10:00:00,3600.0,0.16666589506530063
9,Activity C,,,
9,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
9,,,,
9,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
9,,1970-01-01 14:00:00,18000.0,0.8333294753265031
9,,1970-01-01 15:00:00,21600.0,0.9999953703918039
10,Activity A,1970-01-01 09:00:00,0.0,0.0
10,Activity D,,,
10,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
10,,1970-01-01 11:00:00,7200.0,0.33333179013060127
10,,1970-01-01 12:00:00,10800.0,0.49999768519590193
10,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
10,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
10,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
11,,1970-01-01 09:00:00,0.0,0.0
11,,1970-01-01 10:00:00,3600.0,0.16666589506530063
11,Activity C,,,
11,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
11,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
11,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
11,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
11,,1970-01-01 15:00:00,21600.0,0.9999953703918039
12,Activity A,,,
12,Activity C,1970-01-01 10:00:00,3600.0,0.0
12,Activity D,1970-01-01 10:00:00,3600.0,0.0
12,,,,
