CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1,Activity A,1970-01-01 09:00:00,0.0,0.0
1,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
1,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
1,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
1,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
1,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
1,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
1,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
2,Activity A,1970-01-01 09:00:00,0.0,0.0
2,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
2,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
2,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
2,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
2,Activity I,1970-01-01 13:00:00,14400.0,0.6666635802612025
2,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
2,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
3,Activity A,1970-01-01 09:00:00,0.0,0.0
3,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
3,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
3,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
3,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
3,Activity I,1970-01-01 13:00:00,14400.0,0.6666635802612025
3,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
3,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
4,Activity A,1970-01-01 09:00:00,0.0,0.0
4,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
4,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
4,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
4,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
4,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
4,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
4,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
5,Activity A,1970-01-01 09:00:00,0.0,0.0
5,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
5,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
5,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
5,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
5,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
5,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
5,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
6,Activity A,1970-01-01 09:00:00,0.0,0.0
6,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
6,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
6,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
6,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
6,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
6,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
6,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
7,Activity A,1970-01-01 09:00:00,0.0,0.0
7,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
7,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
7,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
7,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
7,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
7,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
7,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
8,Activity A,1970-01-01 09:00:00,0.0,0.0
8,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
8,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
8,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
8,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
8,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
8,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
8,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
9,Activity A,1970-01-01 09:00:00,0.0,0.0
9,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
9,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
9,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
9,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
9,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
9,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
9,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
10,Activity A,1970-01-01 09:00:00,0.0,0.0
10,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
10,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
10,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
10,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
10,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
10,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
10,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
11,Activity A,1970-01-01 09:00:00,0.0,0.0
11,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
11,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
11,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
11,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
11,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
11,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
11,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
12,Activity A,1970-01-01 09:00:00,0.0,0.0
12,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
12,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
12,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
12,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
12,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
12,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
12,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
13,Activity A,1970-01-01 09:00:00,0.0,0.0
13,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
13,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
13,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
13,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
13,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
13,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
13,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
14,Activity A,1970-01-01 09:00:00,0.0,0.0
14,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
14,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
14,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
14,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
14,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
14,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
14,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
15,Activity A,1970-01-01 09:00:00,0.0,0.0
15,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
15,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
15,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
15,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
15,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
15,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
15,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
16,Activity A,1970-01-01 09:00:00,0.0,0.0
16,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
16,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
16,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
16,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
16,Activity I,1970-01-01 13:00:00,14400.0,0.6666635802612025
16,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
16,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
17,Activity A,1970-01-01 09:00:00,0.0,0.0
17,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
17,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
17,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
17,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
17,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
17,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
17,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
18,Activity A,1970-01-01 09:00:00,0.0,0.0
18,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
18,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
18,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
18,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
18,Activity I,1970-01-01 13:00:00,14400.0,0.6666635802612025
18,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
18,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
19,Activity A,1970-01-01 09:00:00,0.0,0.0
19,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
19,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
19,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
19,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
19,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
19,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
19,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
20,Activity A,1970-01-01 09:00:00,0.0,0.0
20,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
20,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
20,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
20,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
20,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
20,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
20,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
21,Activity A,1970-01-01 09:00:00,0.0,0.0
21,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
21,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
21,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
21,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
21,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
21,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
21,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
22,Activity A,1970-01-01 09:00:00,0.0,0.0
22,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
22,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
22,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
22,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
22,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
22,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
22,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
23,Activity A,1970-01-01 09:00:00,0.0,0.0
23,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
23,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
23,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
23,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
23,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
23,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
23,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
24,Activity A,1970-01-01 09:00:00,0.0,0.0
24,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
24,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
24,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
24,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
24,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
24,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
24,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
25,Activity A,1970-01-01 09:00:00,0.0,0.0
25,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
25,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
25,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
25,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
25,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
25,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
25,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
26,Activity A,1970-01-01 09:00:00,0.0,0.0
26,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
26,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
26,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
26,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
26,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
26,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
26,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
27,Activity A,1970-01-01 09:00:00,0.0,0.0
27,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
27,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
27,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
27,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
27,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
27,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
27,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
28,Activity A,1970-01-01 09:00:00,0.0,0.0
28,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
28,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
28,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
28,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
28,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
28,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
28,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
29,Activity A,1970-01-01 09:00:00,0.0,0.0
29,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
29,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
29,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
29,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
29,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
29,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
29,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
30,Activity A,1970-01-01 09:00:00,0.0,0.0
30,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
30,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
30,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
30,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
30,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
30,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
30,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
31,Activity A,1970-01-01 09:00:00,0.0,0.0
31,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
31,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
31,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
31,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
31,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
31,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
31,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
32,Activity A,1970-01-01 09:00:00,0.0,0.0
32,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
32,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
32,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
32,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
32,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
32,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
32,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
33,Activity A,1970-01-01 09:00:00,0.0,0.0
33,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
33,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
33,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
33,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
33,Activity H,1970-01-01 13:00:00,14400.0,0.6666635802612025
33,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
33,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
34,Activity A,1970-01-01 09:00:00,0.0,0.0
34,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
34,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
34,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
34,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
34,Activity G,1970-01-01 13:00:00,14400.0,0.6666635802612025
34,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
34,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
35,Activity A,1970-01-01 09:00:00,0.0,0.0
35,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
35,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
35,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
35,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
35,Activity I,1970-01-01 13:00:00,14400.0,0.6666635802612025
35,Activity F,1970-01-01 14:00:00,18000.0,0.8333294753265031
35,Activity J,1970-01-01 15:00:00,21600.0,0.9999953703918039
36,Activity A,1970-01-01 09:00:00,0.0,0.0
36,Activity C,1970-01-01 10:00:00,3600.0,0.16666589506530063
36,Activity D,1970-01-01 10:00:00,3600.0,0.16666589506530063
36,Activity B,1970-01-01 11:00:00,7200.0,0.33333179013060127
36,Activity E,1970-01-01 12:00:00,10800.0,0.49999768519590193
